producto_id,nombre,categoria_actual,subcategoria_actual,categoria_sugerida,subcategoria_sugerida,confianza,motivo,accion_recomendada
1891,Galletas Perro Adulto Sabor Carne Bolsa 500 g Master Dog,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1895,Alimento Seco Cachorro Raza Mediana/grande Carne Bolsa 3 Kg Champion Dog,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1896,Alimento Seco Cachorro Raza Pequeña Carne Bolsa 3 Kg Champion Dog,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1897,Galletas Perro Adulto Sabor Carne Bolsa 500 g Champion Dog,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1912,Snack Perro Beef Stick Carne g Vitakraft,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1932,Alimento Seco Cachorro Carne Bolsa 3 Kg Pedigree,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1934,Snack Salsa Perro Todas Las Edades Sabor Carne Al Jugo Doypack 300 g Master Dog,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1941,Snack Perro Adulto Rodeo Sabor Carne Bolsa 70 g Pedigree,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1944,Alimento Seco Cachorro Pollo Y Carne Bolsa 6 Kg Purina One,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1947,Snack Gato Adulto Pellet Tentador Sabor Carne Bolsa 80 g Whiskas,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1955,Snack Perro Adulto Rollitos Sabor Carne Bolsa 50 g Master Dog,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1956,Alimento Húmedo Cachorro Sabor Carne Pouch 100 g Dog Chow,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1960,Alimento Seco Perro Adulto Raza Mediana/grande Carne Y Cereales Bolsa 3 Kg Champion Dog,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1968,Galletas Perro Adulto Raza Pequeña Sabor Carne Bolsa 500 g Master Dog,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1972,Alimento Seco Cachorro Raza Pequeña Carne Y Pollo Bolsa 3 Kg Dog Chow,Carnes y Pescados,Carnes,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1974,Snack Perro Adulto Seco Buddies Bocadito Sabor Carne Bolsa 75 g Buddy Pet,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1975,"Snacks Tiritas De Perro Pequeños, Medianos Y Adultos Sabor Carne Bolsa 75 g Buddy Pet",Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1984,"Alimento Seco Cachorro Raza Pequeña Sabor Pollo Bolsa 2,5 Kg Animal Planet",Carnes y Pescados,Aves,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
1989,"Alimento Seco Cachorro Raza Mediana/grande Sabor Pollo Bolsa 2,5 Kg Animal Planet",Carnes y Pescados,Aves,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2020,"Juguete Para Gato Plush Catnip, Producto Surtido 1 Un Buddy Pet",Carnes y Pescados,Aves,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2021,"Juguete Para Gato Plush Colores, Producto Surtido 1 Un Buddy Pet",Carnes y Pescados,Aves,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2024,"Juguete Para Gato Túnel Plegable, Producto Surtido 1 Un Buddy Pet",Carnes y Pescados,Aves,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2025,"Plato Para Gato Diseños Tamaño S, Producto Surtido 1 Un Buddy Pet",Carnes y Pescados,Aves,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2026,"Pala Para Arena Sanitaria De Gato, Producto Surtido 1 Un Buddy Pet",Carnes y Pescados,Aves,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2037,Pasta Dental Aquafresh Advanced Cavity 2x158g Pack,Carnes y Pescados,Cecinas,Higiene Personal,Cuidado Bucal,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2040,Pasta Dental Aquafresh Niños Advance Kids 9-12 Años,Carnes y Pescados,Cecinas,Higiene Personal,Cuidado Bucal,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2041,Pasta Dental Aquafresh Niños Advance Kids 9-12 Años Pack,Carnes y Pescados,Cecinas,Higiene Personal,Cuidado Bucal,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2129,Choritos Con Concha En Salsa De Vino 500 g Lider,Despensa,Salsas,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2437,Helado Cono Mini Nogatonga Caja 5 Un x 80 ml Danky,Congelados,Congelados,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2508,Bebida De Arroz Sabor Chocolate 200 ml Vilay,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
2596,Agua Micelar En Aceite/óleo 100 ml Garnier Skin Active,Despensa,Aceite,Higiene Personal,Cuidado Facial,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2602,Acondicionador Para Perro Hidratante Con Aceite De Coco Botella 300 ml Buddy Pet,Despensa,Aceite,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
2603,Desodorante Ambiental Eléctrico Aceite Natural Naranja Y Orquideas Botella 21 ml Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2604,Desodorante Ambiental Eléctrico Kit Aceite Encanto De Vainilla Blister 21 ml Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2609,Acondicionador Revlon Aceite Con Argan,Despensa,Aceite,Higiene Personal,Acondicionador,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2615,Desodorante Ambiental Kit Repuesto Eléctrico Aceite Vainilla Blister 3 Un Air Wick,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2619,Desodorante Ambiental Eléctrico Repuesto Aceite Natural Manzana Canela Blister 2 Un x 21 ml c/u Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2620,Acondicionador Herbal Essences Antifrizz Lavanda Y Aceite De Almendras,Despensa,Aceite,Higiene Personal,Acondicionador,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2628,Desodorante Ambiental Repuesto Eléctrico Aceite Vainilla Blister 21 ml Air Wick,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2633,Desodorante Ambiental Eléctrico Kit Aceite Natural Manzana Canela Blister 21 ml Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2638,Desodorante Ambiental Eléctrico Aceite Manzana - Canela Blister 3 Un Air Wick,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2679,Desodorante Ambiental Kit Repuesto Eléctrico Aceite Country Berries Blister 3 Un Air Wick,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2698,Vinagre De Vino Blanco Bidón 5 L Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2714,Desodorante Ambiental Eléctrico Repuesto Aceite Encanto De Vainilla Blister 2 Un x 21 ml c/u Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2747,Desodorante Ambiental Kit Repuesto Eléctrico Aceite Manzana - Canela - Vainilla - Counrty Berries Blister 3 Un Air Wick,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2808,Vinagre De Vino Rosado Botella 500 ml Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2809,Vinagre De Vino Rosado Bidón 5 L Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2823,Vinagre De Vino Blanco Botella 500 ml Traverso,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2824,Vinagre De Vino Rosado Botella 500 cc Traverso,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2834,Sucedáneo Con 60% De Jugo De Limón Botella 320 ml Traverso,Despensa,Aceite,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
2839,Sucedáneo De Jugo De Limón 1 L Lider,Despensa,Aceite,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
2843,Vinagre De Vino Rosado Botella 500 cc Casta de Peteroa,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2844,Vinagre De Vino Blanco Botella 500 cc Casta de Peteroa,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2847,Vinagre De Vino Rosado Botella 1 L Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2848,Vinagre De Vino Blanco Botella 500 ml Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2849,Vinagre De Vino Blanco Botella 1 L Lider,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2853,Vinagre De Vino Blanco Botella 1 L Traverso,Despensa,Aceite,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
2862,Crema Pzzo Skin Care Colágeno Tratamiento Antiedad Y Firmeza + Tónico Pack,Despensa,Aceite,Higiene Personal,Cuidado Facial,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2880,Desodorante Ambiental Aerosol Aceites Naturales Tropical Floral Repuesto Doypack 2 Un x 21 ml c/u Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2884,Jabón En Barra Equate Aceites Esenciales,Despensa,Aceite,Higiene Personal,Jabon,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2896,Crema Facial Hidrata Protege 1 Un Mustela,Bebe,Alimentos Bebe,Higiene Personal,Cuidado Facial,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2916,Desodorante Aerosol Dove Granada Mujer,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
2937,Desodorante Ambiental Eléctrico Repuesto Aceites Naturales Manzana Y Canela Blister 3 Un x 21 ml c/u Glade,Despensa,Aceite,Higiene Personal,Desodorantes,Alta,Producto de higiene personal fuera de Higiene Personal,mover_categoria
3108,Arena Para Gatos Arena Sanitaria Aglutinante Café Café 2 kg Buddy Pet,Despensa,Cafe,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
3109,Bebida A Base De Cebada Ecco Instantáneo Tarro,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3111,Bebida Natural Tarro 170 gr Coronado,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3279,Arena Sanitaria Para Gato Aglutinante Con Aroma A Café Bolsa 10 kg Stay Happy,Despensa,Cafe,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
3282,Arena Sanitaria Para Gato Aglutinante Con Aroma A Café Bolsa 4 kg Buddy Pet,Despensa,Cafe,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
3332,Mermelada Frambuesa Stevia Tagatosa 230 g Stevsweet,Desayuno y Snacks,Mermeladas,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
3354,Bebida Ginger Ale Sin Azúcar Pack Lata 6 Un Schweppes,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3355,Bebida Frambuesa Sin Azúcar Añadida Botella 500 Kombuchacha,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3362,Bebida Limón Sin Azúcar Botella Retornable 2 L Sprite,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3365,Bebida Sin Azúcar Pack Lata 6 Un Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3366,"Néctar Durazno Sin Azúcar Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3373,Bebida Coco Sin Azúcar Botella 1 L Amane,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3377,"Bebida Naranja Sin Azúcar Botella 1,5 L Fanta",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3380,"Bebida Sin Azúcar Botella 1,5 L Coca-Cola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3381,"Bebida Sin Azúcar Botella 2,5 L Coca-Cola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3382,Bebida Energética Sin Azúcar Lata 473 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3392,Bebida Energética Zero Azúcar Lata 250 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3393,Bebida Sin Azúcar Con Whisky 7° Lata 350 ml Jack Daniel's,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3394,"Bebida Ginger Ale Sin Azúcar Botella 1,5 L Schweppes",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3399,Bebida Naranja Sin Azúcar Botella 591 ml Fanta,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3401,Bebida Sin Azúcar Botella Retornable 3 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3402,Bebida Sin Azúcar Botella Retornable 2 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3408,Jugo En Polvo Libre De Azúcar Durazno Huesillo 8g Sobre Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3413,Bebida Energética Ultra Sin Azúcar Lata 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3414,"Bebida Limón Sin Azúcar Botella 1,5 L Sprite",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3415,Bebida Sin Azúcar Botella 3 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3419,Bebida Frambuesa Sin Azúcar Añadida Lata 355 Kombuchacha,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3423,Jugo En Polvo Libre De Azúcar Sabor Frutilla Sobre 7 g Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3424,Néctar Multi-frutilla 0% Azúcar Añadida Caja 200 ml Del Valle,Despensa,Azucar,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
3428,Bebida Botella Sin Azúcar 2.5 L Sprite,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3429,"Néctar Tutifrutilla Light 0% Azúcar Añadida Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3430,"Néctar Naranja Light 0% Azúcar Añadida Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3431,"Bebida Sin Azúcar Botella 1,5 L Inca Kola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3433,Bebida Energética Sin Azúcar Lata 250 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3441,Néctar De Maracuyá 0% Azúcar Añadida Botella 1.5 L Watts,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3442,Jugo En Polvo Libre De Azúcar Sabor Naranja 7 G Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3443,Jugo En Polvo Libre De Azúcar Manzana Verde 7g Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3444,Jugo En Polvo Libre De Azúcar Pera De Agua 7g Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3445,Jugo En Polvo Libre De Azúcar Sabor Papaya 7g Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3448,Bebida Energética Ultra Paradise Sin Azúcar Lata 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3449,"Bebida Energética Xtreme Sin Azúcar Botella 1,5 L Kem",Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3450,Bebida Energética Sin Azúcar Pack 4 Latas 250 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3451,Néctar De Piña Light 0% Azúcar Añadida Botella 1500 cc Watts,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3453,Bebida Botella Sin Azúcar 591 ml Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3454,Bebida Sin Azúcar Botella 2 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3457,Bebida Limón Sin Azúcar Botella 3 L Seven Up,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3460,Jugo En Polvo Libre De Azúcar Lima Limón Sobre 8 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3461,Jugo En Polvo Libre De Azúcar Sabor Papaya Sobre 8 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3462,Jugo En Polvo Libre De Azúcar Pera De Agua Sobre 8 g Vivo,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3463,Jugo En Polvo Libre De Azúcar Sabor Mango Sobre 7 g Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3464,Jugo En Polvo Libre De Azúcar Sabor Berries Sobre 7 g Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3465,Jugo En Polvo Libre De Azúcar Sabor Melón Tuna Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3468,Jugo En Polvo Libre De Azúcar Sabor Durazno 7 G Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3469,Jugo En Polvo Libre De Azúcar Sabor Piña 7 G Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3470,Jugo En Polvo Libre De Azúcar Sabor Limonada 7 G Sobre 1 Un Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3471,Bebida Energética Sin Azúcar Lata 355 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
3473,Jugo En Polvo Libre De Azúcar Sabor Granada Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
